#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 180  28
# Band-Index    1
   5.33556    -56.942567
   5.28455    -56.942586
   5.23354    -56.942600
   5.18253    -56.942609
   5.13151    -56.942580
   5.08050    -56.942568
   5.02949    -56.942632
   4.97848    -56.942626
   4.92747    -56.942663
   4.87646    -56.942647
   4.82545    -56.942710
   4.77443    -56.942731
   4.77443    -56.942731
   4.73836    -56.942711
   4.70229    -56.942711
   4.66622    -56.942667
   4.63015    -56.942648
   4.59408    -56.942631
   4.55801    -56.942614
   4.52194    -56.942641
   4.48587    -56.942625
   4.44980    -56.942608
   4.41373    -56.942612
   4.37766    -56.942620
   4.34159    -56.942585
   4.30552    -56.942571
   4.26945    -56.942557
   4.23338    -56.942561
   4.19731    -56.942543
   4.16124    -56.942591
   4.12517    -56.942592
   4.08910    -56.942574
   4.08910    -56.942574
   4.05303    -56.942573
   4.01696    -56.942529
   3.98088    -56.942530
   3.94481    -56.942549
   3.90874    -56.942574
   3.87267    -56.942553
   3.83660    -56.942588
   3.80053    -56.942591
   3.76446    -56.942552
   3.72839    -56.942551
   3.69232    -56.942552
   3.65625    -56.942513
   3.62018    -56.942476
   3.58411    -56.942500
   3.54804    -56.942511
   3.51197    -56.942450
   3.47590    -56.942464
   3.43983    -56.942467
   3.40376    -56.942469
   3.40376    -56.942469
   3.34776    -56.942029
   3.29177    -56.942146
   3.23578    -56.942934
   3.17979    -56.944107
   3.12379    -56.945740
   3.06780    -56.947774
   3.01181    -56.950139
   2.95581    -56.952756
   2.89982    -56.955542
   2.84383    -56.958331
   2.78784    -56.961200
   2.73184    -56.963972
   2.67585    -56.966622
   2.61986    -56.968978
   2.56386    -56.971003
   2.50787    -56.972677
   2.45188    -56.973878
   2.39589    -56.974736
   2.33989    -56.975025
   2.33989    -56.975025
   2.28888    -56.975040
   2.23787    -56.975215
   2.18686    -56.975483
   2.13585    -56.975839
   2.08484    -56.976349
   2.03382    -56.976859
   1.98281    -56.977498
   1.93180    -56.978144
   1.88079    -56.978856
   1.82978    -56.979615
   1.77877    -56.980278
   1.72776    -56.980956
   1.67675    -56.981626
   1.62573    -56.982188
   1.57472    -56.982648
   1.52371    -56.983036
   1.47270    -56.983294
   1.42169    -56.983423
   1.37068    -56.983602
   1.37068    -56.983602
   1.33461    -56.983499
   1.29854    -56.983543
   1.26247    -56.983548
   1.22640    -56.983574
   1.19033    -56.983572
   1.15425    -56.983611
   1.11818    -56.983641
   1.08211    -56.983640
   1.04604    -56.983610
   1.00997    -56.983638
   0.97390    -56.983656
   0.93783    -56.983663
   0.90176    -56.983648
   0.86569    -56.983592
   0.82962    -56.983587
   0.79355    -56.983589
   0.75748    -56.983548
   0.72141    -56.983590
   0.68534    -56.983600
   0.68534    -56.983600
   0.64927    -56.982857
   0.61320    -56.982136
   0.57713    -56.981424
   0.54106    -56.980726
   0.50499    -56.980070
   0.46892    -56.979418
   0.43285    -56.978773
   0.39678    -56.978183
   0.36070    -56.977689
   0.32463    -56.977177
   0.28856    -56.976749
   0.25249    -56.976328
   0.21642    -56.975955
   0.18035    -56.975659
   0.14428    -56.975474
   0.10821    -56.975287
   0.07214    -56.975139
   0.03607    -56.975032
   0.00000    -56.975025
 
# Band-Index    3
   0.00000    -33.305506
   0.03607    -33.305272
   0.07214    -33.304581
   0.10821    -33.303413
   0.14428    -33.301794
   0.18035    -33.299732
   0.21642    -33.297250
   0.25249    -33.294361
   0.28856    -33.291080
   0.32463    -33.287450
   0.36070    -33.283507
   0.39678    -33.279289
   0.43285    -33.274855
   0.46892    -33.270289
   0.50499    -33.265697
   0.54106    -33.261218
   0.57713    -33.257047
   0.61320    -33.253465
   0.64927    -33.250855
   0.68534    -33.249601
   0.68534    -33.249601
   0.72141    -33.250657
   0.75748    -33.253583
   0.79355    -33.257839
   0.82962    -33.262907
   0.86569    -33.268411
   0.90176    -33.274087
   0.93783    -33.279746
   0.97390    -33.285257
   1.00997    -33.290528
   1.04604    -33.295484
   1.08211    -33.300070
   1.11818    -33.304227
   1.15425    -33.307907
   1.19033    -33.311070
   1.22640    -33.313702
   1.26247    -33.315774
   1.29854    -33.317270
   1.33461    -33.318168
   1.37068    -33.318474
   1.37068    -33.318474
   1.42169    -33.318384
   1.47270    -33.318122
   1.52371    -33.317696
   1.57472    -33.317106
   1.62573    -33.316380
   1.67675    -33.315531
   1.72776    -33.314585
   1.77877    -33.313574
   1.82978    -33.312519
   1.88079    -33.311446
   1.93180    -33.310389
   1.98281    -33.309379
   2.03382    -33.308433
   2.08484    -33.307590
   2.13585    -33.306868
   2.18686    -33.306290
   2.23787    -33.305864
   2.28888    -33.305596
   2.33989    -33.305506
   2.33989    -33.305506
   2.39589    -33.304700
   2.45188    -33.302298
   2.50787    -33.298354
   2.56386    -33.292947
   2.61986    -33.286198
   2.67585    -33.278254
   2.73184    -33.269271
   2.78784    -33.267891
   2.84383    -33.304046
   2.89982    -33.340423
   2.95581    -33.376029
   3.01181    -33.409888
   3.06780    -33.441081
   3.12379    -33.468804
   3.17979    -33.492320
   3.23578    -33.511003
   3.29177    -33.524359
   3.34776    -33.532045
   3.40376    -33.533838
   3.40376    -33.533838
   3.43983    -33.533920
   3.47590    -33.534163
   3.51197    -33.534560
   3.54804    -33.535097
   3.58411    -33.535756
   3.62018    -33.536520
   3.65625    -33.537374
   3.69232    -33.538290
   3.72839    -33.539240
   3.76446    -33.540197
   3.80053    -33.541136
   3.83660    -33.542029
   3.87267    -33.542854
   3.90874    -33.543593
   3.94481    -33.544225
   3.98088    -33.544735
   4.01696    -33.545107
   4.05303    -33.545334
   4.08910    -33.545409
   4.08910    -33.545409
   4.12517    -33.545329
   4.16124    -33.545089
   4.19731    -33.544694
   4.23338    -33.544150
   4.26945    -33.543473
   4.30552    -33.542682
   4.34159    -33.541797
   4.37766    -33.540842
   4.41373    -33.539837
   4.44980    -33.538811
   4.48587    -33.537791
   4.52194    -33.536809
   4.55801    -33.535891
   4.59408    -33.535063
   4.63015    -33.534350
   4.66622    -33.533775
   4.70229    -33.533354
   4.73836    -33.533096
   4.77443    -33.533009
   4.77443    -33.533009
   4.82545    -33.533313
   4.87646    -33.534188
   4.92747    -33.535546
   4.97848    -33.537223
   5.02949    -33.539031
   5.08050    -33.540774
   5.13151    -33.542284
   5.18253    -33.543402
   5.23354    -33.544014
   5.28455    -33.544077
   5.33556    -33.543582
   5.38657    -33.542591
   5.43758    -33.541202
   5.48859    -33.539567
   5.53960    -33.537859
   5.59062    -33.536266
   5.64163    -33.534973
   5.69264    -33.534131
   5.74365    -33.533838
   5.74365    -33.249601
   5.79964    -33.248902
   5.85564    -33.246841
   5.91163    -33.243517
   5.96762    -33.239144
   6.02361    -33.234336
   6.07961    -33.232685
   6.13560    -33.248154
   6.19159    -33.276947
   6.24759    -33.310555
   6.30358    -33.345917
   6.35957    -33.381273
   6.41556    -33.415337
   6.47156    -33.447017
   6.52755    -33.475410
   6.58354    -33.499734
   6.63954    -33.519334
   6.69553    -33.533701
   6.75152    -33.542465
   6.80751    -33.545409
   6.80751    -33.318474
   6.86351    -33.317631
   6.91950    -33.315129
   6.97549    -33.311010
   7.03149    -33.305364
   7.08748    -33.298310
   7.14347    -33.289998
   7.19947    -33.280580
   7.25546    -33.270256
   7.31145    -33.291815
   7.36744    -33.329235
   7.42344    -33.365930
   7.47943    -33.400897
   7.53542    -33.433230
   7.59142    -33.462104
   7.64741    -33.486773
   7.70340    -33.506616
   7.75939    -33.521154
   7.81539    -33.530029
   7.87138    -33.533009
 
# Band-Index    4
   7.87138    -33.533009
   7.81539    -33.530029
   7.75939    -33.521154
   7.70340    -33.506616
   7.64741    -33.486773
   7.59142    -33.462104
   7.53542    -33.433230
   7.47943    -33.400897
   7.42344    -33.365930
   7.36744    -33.329235
   7.31145    -33.291815
   7.25546    -33.270256
   7.19947    -33.280580
   7.14347    -33.289998
   7.08748    -33.298310
   7.03149    -33.305364
   6.97549    -33.311010
   6.91950    -33.315129
   6.86351    -33.317631
   6.80751    -33.318474
   6.80751    -33.545409
   6.75152    -33.542465
   6.69553    -33.533701
   6.63954    -33.519334
   6.58354    -33.499734
   6.52755    -33.475410
   6.47156    -33.447017
   6.41556    -33.415337
   6.35957    -33.381273
   6.30358    -33.345917
   6.24759    -33.310555
   6.19159    -33.276947
   6.13560    -33.248154
   6.07961    -33.232685
   6.02361    -33.234336
   5.96762    -33.239144
   5.91163    -33.243517
   5.85564    -33.246841
   5.79964    -33.248902
   5.74365    -33.249601
   5.74365    -33.533838
   5.69264    -33.533871
   5.64163    -33.533962
   5.59062    -33.534102
   5.53960    -33.534268
   5.48859    -33.534446
   5.43758    -33.534607
   5.38657    -33.534736
   5.33556    -33.534803
   5.28455    -33.534805
   5.23354    -33.534737
   5.18253    -33.534598
   5.13151    -33.534393
   5.08050    -33.534145
   5.02949    -33.533881
   4.97848    -33.533609
   4.92747    -33.533366
   4.87646    -33.533170
   4.82545    -33.533049
   4.77443    -33.533009
   4.77443    -33.533009
   4.73836    -33.533096
   4.70229    -33.533354
   4.66622    -33.533775
   4.63015    -33.534350
   4.59408    -33.535063
   4.55801    -33.535891
   4.52194    -33.536809
   4.48587    -33.537791
   4.44980    -33.538811
   4.41373    -33.539837
   4.37766    -33.540842
   4.34159    -33.541797
   4.30552    -33.542682
   4.26945    -33.543473
   4.23338    -33.544150
   4.19731    -33.544694
   4.16124    -33.545089
   4.12517    -33.545329
   4.08910    -33.545409
   4.08910    -33.545409
   4.05303    -33.545334
   4.01696    -33.545107
   3.98088    -33.544735
   3.94481    -33.544225
   3.90874    -33.543593
   3.87267    -33.542854
   3.83660    -33.542029
   3.80053    -33.541136
   3.76446    -33.540197
   3.72839    -33.539240
   3.69232    -33.538290
   3.65625    -33.537374
   3.62018    -33.536520
   3.58411    -33.535756
   3.54804    -33.535097
   3.51197    -33.534560
   3.47590    -33.534163
   3.43983    -33.533920
   3.40376    -33.533838
   3.40376    -33.533838
   3.34776    -33.529683
   3.29177    -33.519618
   3.23578    -33.503875
   3.17979    -33.482815
   3.12379    -33.456921
   3.06780    -33.426837
   3.01181    -33.393277
   2.95581    -33.357089
   2.89982    -33.319204
   2.84383    -33.280622
   2.78784    -33.259447
   2.73184    -33.269271
   2.67585    -33.278254
   2.61986    -33.286198
   2.56386    -33.292947
   2.50787    -33.298354
   2.45188    -33.302298
   2.39589    -33.304700
   2.33989    -33.305506
   2.33989    -33.305506
   2.28888    -33.304435
   2.23787    -33.301271
   2.18686    -33.296112
   2.13585    -33.289151
   2.08484    -33.280721
   2.03382    -33.271301
   1.98281    -33.261675
   1.93180    -33.253412
   1.88079    -33.249482
   1.82978    -33.252502
   1.77877    -33.260854
   1.72776    -33.271402
   1.67675    -33.282259
   1.62573    -33.292428
   1.57472    -33.301359
   1.52371    -33.308663
   1.47270    -33.314054
   1.42169    -33.317352
   1.37068    -33.318474
   1.37068    -33.318474
   1.33461    -33.318168
   1.29854    -33.317270
   1.26247    -33.315774
   1.22640    -33.313702
   1.19033    -33.311070
   1.15425    -33.307907
   1.11818    -33.304227
   1.08211    -33.300070
   1.04604    -33.295484
   1.00997    -33.290528
   0.97390    -33.285257
   0.93783    -33.279746
   0.90176    -33.274087
   0.86569    -33.268411
   0.82962    -33.262907
   0.79355    -33.257839
   0.75748    -33.253583
   0.72141    -33.250657
   0.68534    -33.249601
   0.68534    -33.249601
   0.64927    -33.249943
   0.61320    -33.251822
   0.57713    -33.254921
   0.54106    -33.258846
   0.50499    -33.263264
   0.46892    -33.267908
   0.43285    -33.272609
   0.39678    -33.277236
   0.36070    -33.281690
   0.32463    -33.285891
   0.28856    -33.289782
   0.25249    -33.293318
   0.21642    -33.296456
   0.18035    -33.299166
   0.14428    -33.301419
   0.10821    -33.303195
   0.07214    -33.304476
   0.03607    -33.305248
   0.00000    -33.305506
 
# Band-Index    5
   0.00000    -33.136516
   0.03607    -33.136800
   0.07214    -33.137660
   0.10821    -33.139087
   0.14428    -33.141067
   0.18035    -33.143571
   0.21642    -33.146568
   0.25249    -33.150029
   0.28856    -33.153916
   0.32463    -33.158168
   0.36070    -33.162741
   0.39678    -33.167551
   0.43285    -33.172520
   0.46892    -33.177536
   0.50499    -33.182459
   0.54106    -33.187104
   0.57713    -33.191218
   0.61320    -33.194456
   0.64927    -33.196416
   0.68534    -33.196777
   0.68534    -33.196777
   0.72141    -33.195728
   0.75748    -33.192820
   0.79355    -33.188583
   0.82962    -33.183533
   0.86569    -33.178065
   0.90176    -33.172441
   0.93783    -33.166833
   0.97390    -33.161369
   1.00997    -33.156144
   1.04604    -33.151238
   1.08211    -33.146718
   1.11818    -33.142615
   1.15425    -33.138979
   1.19033    -33.135842
   1.22640    -33.133241
   1.26247    -33.131197
   1.29854    -33.129725
   1.33461    -33.128834
   1.37068    -33.128546
   1.37068    -33.128546
   1.42169    -33.129669
   1.47270    -33.133024
   1.52371    -33.138479
   1.57472    -33.145829
   1.62573    -33.154790
   1.67675    -33.164940
   1.72776    -33.175672
   1.77877    -33.186018
   1.82978    -33.194084
   1.88079    -33.196688
   1.93180    -33.192238
   1.98281    -33.183403
   2.03382    -33.173155
   2.08484    -33.163097
   2.13585    -33.154091
   2.18686    -33.146641
   2.23787    -33.141081
   2.28888    -33.137663
   2.33989    -33.136516
   2.33989    -33.136516
   2.39589    -33.136374
   2.45188    -33.135950
   2.50787    -33.135264
   2.56386    -33.145386
   2.61986    -33.170825
   2.67585    -33.200321
   2.73184    -33.232984
   2.78784    -33.259447
   2.84383    -33.248987
   2.89982    -33.238098
   2.95581    -33.227005
   3.01181    -33.215927
   3.06780    -33.205073
   3.12379    -33.194664
   3.17979    -33.184912
   3.23578    -33.176054
   3.29177    -33.168421
   3.34776    -33.162711
   3.40376    -33.160405
   3.40376    -33.160405
   3.43983    -33.160328
   3.47590    -33.160104
   3.51197    -33.159740
   3.54804    -33.159253
   3.58411    -33.158646
   3.62018    -33.157939
   3.65625    -33.157164
   3.69232    -33.156345
   3.72839    -33.155506
   3.76446    -33.154671
   3.80053    -33.153862
   3.83660    -33.153098
   3.87267    -33.152401
   3.90874    -33.151791
   3.94481    -33.151277
   3.98088    -33.150868
   4.01696    -33.150573
   4.05303    -33.150395
   4.08910    -33.150335
   4.08910    -33.150335
   4.12517    -33.150412
   4.16124    -33.150640
   4.19731    -33.151010
   4.23338    -33.151513
   4.26945    -33.152150
   4.30552    -33.152908
   4.34159    -33.153777
   4.37766    -33.154724
   4.41373    -33.155727
   4.44980    -33.156756
   4.48587    -33.157791
   4.52194    -33.158798
   4.55801    -33.159746
   4.59408    -33.160602
   4.63015    -33.161342
   4.66622    -33.161946
   4.70229    -33.162398
   4.73836    -33.162676
   4.77443    -33.162772
   4.77443    -33.162772
   4.82545    -33.162753
   4.87646    -33.162699
   4.92747    -33.162620
   4.97848    -33.162511
   5.02949    -33.162375
   5.08050    -33.162220
   5.13151    -33.162051
   5.18253    -33.161871
   5.23354    -33.161677
   5.28455    -33.161480
   5.33556    -33.161286
   5.38657    -33.161105
   5.43758    -33.160935
   5.48859    -33.160782
   5.53960    -33.160651
   5.59062    -33.160543
   5.64163    -33.160465
   5.69264    -33.160418
   5.74365    -33.160405
   5.74365    -33.196777
   5.79964    -33.196810
   5.85564    -33.197010
   5.91163    -33.197709
   5.96762    -33.199709
   6.02361    -33.204690
   6.07961    -33.213079
   6.13560    -33.213223
   6.19159    -33.206542
   6.24759    -33.198372
   6.30358    -33.189773
   6.35957    -33.181180
   6.41556    -33.172946
   6.47156    -33.165423
   6.52755    -33.159184
   6.58354    -33.155056
   6.63954    -33.152759
   6.69553    -33.151380
   6.75152    -33.150594
   6.80751    -33.150335
   6.80751    -33.128546
   6.86351    -33.128419
   6.91950    -33.128074
   6.97549    -33.127522
   7.03149    -33.128957
   7.08748    -33.155051
   7.14347    -33.185293
   7.19947    -33.218820
   7.25546    -33.254670
   7.31145    -33.259227
   7.36744    -33.247709
   7.42344    -33.235927
   7.47943    -33.224101
   7.53542    -33.212447
   7.59142    -33.201181
   7.64741    -33.190529
   7.70340    -33.180732
   7.75939    -33.172148
   7.81539    -33.165545
   7.87138    -33.162772
 
# Band-Index    6
   7.87138    -33.162772
   7.81539    -33.165545
   7.75939    -33.172148
   7.70340    -33.180732
   7.64741    -33.190529
   7.59142    -33.201181
   7.53542    -33.212447
   7.47943    -33.224101
   7.42344    -33.235927
   7.36744    -33.247709
   7.31145    -33.259227
   7.25546    -33.254670
   7.19947    -33.218820
   7.14347    -33.185293
   7.08748    -33.155051
   7.03149    -33.128957
   6.97549    -33.127522
   6.91950    -33.128074
   6.86351    -33.128419
   6.80751    -33.128546
   6.80751    -33.150335
   6.75152    -33.150594
   6.69553    -33.151380
   6.63954    -33.152759
   6.58354    -33.155056
   6.52755    -33.159184
   6.47156    -33.165423
   6.41556    -33.172946
   6.35957    -33.181180
   6.30358    -33.189773
   6.24759    -33.198372
   6.19159    -33.206542
   6.13560    -33.213223
   6.07961    -33.213079
   6.02361    -33.204690
   5.96762    -33.199709
   5.91163    -33.197709
   5.85564    -33.197010
   5.79964    -33.196810
   5.74365    -33.196777
   5.74365    -33.160405
   5.69264    -33.160088
   5.64163    -33.159183
   5.59062    -33.157796
   5.53960    -33.156089
   5.48859    -33.154265
   5.43758    -33.152535
   5.38657    -33.151087
   5.33556    -33.150079
   5.28455    -33.149644
   5.23354    -33.149834
   5.18253    -33.150645
   5.13151    -33.151994
   5.08050    -33.153775
   5.02949    -33.155824
   4.97848    -33.157921
   4.92747    -33.159846
   4.87646    -33.161392
   4.82545    -33.162413
   4.77443    -33.162772
   4.77443    -33.162772
   4.73836    -33.162676
   4.70229    -33.162398
   4.66622    -33.161946
   4.63015    -33.161342
   4.59408    -33.160602
   4.55801    -33.159746
   4.52194    -33.158798
   4.48587    -33.157791
   4.44980    -33.156756
   4.41373    -33.155727
   4.37766    -33.154724
   4.34159    -33.153777
   4.30552    -33.152908
   4.26945    -33.152150
   4.23338    -33.151513
   4.19731    -33.151010
   4.16124    -33.150640
   4.12517    -33.150412
   4.08910    -33.150335
   4.08910    -33.150335
   4.05303    -33.150395
   4.01696    -33.150573
   3.98088    -33.150868
   3.94481    -33.151277
   3.90874    -33.151791
   3.87267    -33.152401
   3.83660    -33.153098
   3.80053    -33.153862
   3.76446    -33.154671
   3.72839    -33.155506
   3.69232    -33.156345
   3.65625    -33.157164
   3.62018    -33.157939
   3.58411    -33.158646
   3.54804    -33.159253
   3.51197    -33.159740
   3.47590    -33.160104
   3.43983    -33.160328
   3.40376    -33.160405
   3.40376    -33.160405
   3.34776    -33.162711
   3.29177    -33.168421
   3.23578    -33.176054
   3.17979    -33.184912
   3.12379    -33.194664
   3.06780    -33.205073
   3.01181    -33.215927
   2.95581    -33.227005
   2.89982    -33.238098
   2.84383    -33.248987
   2.78784    -33.242350
   2.73184    -33.205447
   2.67585    -33.170965
   2.61986    -33.139863
   2.56386    -33.134361
   2.50787    -33.135264
   2.45188    -33.135950
   2.39589    -33.136374
   2.33989    -33.136516
   2.33989    -33.136516
   2.28888    -33.136460
   2.23787    -33.136300
   2.18686    -33.136040
   2.13585    -33.135688
   2.08484    -33.135243
   2.03382    -33.134722
   1.98281    -33.134145
   1.93180    -33.133524
   1.88079    -33.132883
   1.82978    -33.132219
   1.77877    -33.131560
   1.72776    -33.130933
   1.67675    -33.130357
   1.62573    -33.129837
   1.57472    -33.129391
   1.52371    -33.129028
   1.47270    -33.128759
   1.42169    -33.128591
   1.37068    -33.128546
   1.37068    -33.128546
   1.33461    -33.128834
   1.29854    -33.129725
   1.26247    -33.131197
   1.22640    -33.133241
   1.19033    -33.135842
   1.15425    -33.138979
   1.11818    -33.142615
   1.08211    -33.146718
   1.04604    -33.151238
   1.00997    -33.156144
   0.97390    -33.161369
   0.93783    -33.166833
   0.90176    -33.172441
   0.86569    -33.178065
   0.82962    -33.183533
   0.79355    -33.188583
   0.75748    -33.192820
   0.72141    -33.195728
   0.68534    -33.196777
   0.68534    -33.196777
   0.64927    -33.195483
   0.61320    -33.192778
   0.57713    -33.189052
   0.54106    -33.184678
   0.50499    -33.179944
   0.46892    -33.175061
   0.43285    -33.170177
   0.39678    -33.165406
   0.36070    -33.160835
   0.32463    -33.156527
   0.28856    -33.152550
   0.25249    -33.148944
   0.21642    -33.145738
   0.18035    -33.142970
   0.14428    -33.140670
   0.10821    -33.138862
   0.07214    -33.137560
   0.03607    -33.136776
   0.00000    -33.136516
 
# Band-Index    7
   0.00000    -33.097128
   0.03607    -33.097064
   0.07214    -33.096886
   0.10821    -33.096584
   0.14428    -33.096167
   0.18035    -33.095634
   0.21642    -33.094987
   0.25249    -33.094246
   0.28856    -33.093401
   0.32463    -33.092458
   0.36070    -33.091430
   0.39678    -33.090322
   0.43285    -33.089138
   0.46892    -33.087891
   0.50499    -33.086590
   0.54106    -33.085236
   0.57713    -33.083850
   0.61320    -33.082436
   0.64927    -33.081005
   0.68534    -33.079565
   0.68534    -33.079565
   0.72141    -33.079564
   0.75748    -33.079558
   0.79355    -33.079555
   0.82962    -33.079549
   0.86569    -33.079543
   0.90176    -33.079540
   0.93783    -33.079536
   0.97390    -33.079528
   1.00997    -33.079521
   1.04604    -33.079514
   1.08211    -33.079508
   1.11818    -33.079499
   1.15425    -33.079489
   1.19033    -33.079480
   1.22640    -33.079471
   1.26247    -33.079464
   1.29854    -33.079462
   1.33461    -33.079458
   1.37068    -33.079464
   1.37068    -33.079464
   1.42169    -33.079576
   1.47270    -33.079938
   1.52371    -33.080531
   1.57472    -33.081330
   1.62573    -33.082315
   1.67675    -33.083463
   1.72776    -33.084744
   1.77877    -33.086124
   1.82978    -33.087563
   1.88079    -33.089023
   1.93180    -33.090458
   1.98281    -33.091833
   2.03382    -33.093113
   2.08484    -33.094264
   2.13585    -33.095252
   2.18686    -33.096054
   2.23787    -33.096645
   2.28888    -33.097001
   2.33989    -33.097128
   2.33989    -33.097128
   2.39589    -33.100252
   2.45188    -33.109557
   2.50787    -33.124769
   2.56386    -33.134361
   2.61986    -33.133283
   2.67585    -33.132096
   2.73184    -33.130879
   2.78784    -33.129713
   2.84383    -33.128692
   2.89982    -33.127907
   2.95581    -33.127469
   3.01181    -33.127469
